Title,internal id link,Alternative title,Resource Type,Creator,Contributor,Genre,Language,Publisher,Date created,Date issued,Date copyrighted,Summary,Description,Staff notes,Format,Extent,Measurements,Repository,Collection,Sub collection,Source,Provenance,Related finding aid,Related URL,Identifier,Call number,Collection identifier,Archival context,Published in,Subject,Keyword,Place (Topic),Time period (Topic),Material,Rights statement,Rights note,Rights holder,License,Access rights,Permanent link
[Batgirl and Robin],https://hdl.handle.net/1811/ce29d03a-41ab-4ccf-a521-c1044fba6727,"Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
","Warner Brothers I.D. number 42093.
|Cel and background for the Warner Bros. 1994 animated tv series 'Batman the animated series'  Season 2 episode 20  'Batgirl Returns'.|Authentication certificate dated 1995 on verso.
|Signed.
|Unable to decipher signatures.
"
